alpha,epoch,timestep,total_timestep,num_train_steps,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,policy/shifts-mean,policy/shifts-std,policy/shifts-max,policy/shifts-min,policy/scales-mean,policy/scales-std,policy/scales-max,policy/scales-min,policy/entropy-mean,policy/entropy-std,policy/actions-mean,policy/actions-std,policy/actions-min,policy/actions-max,evaluation/episode-reward-mean,evaluation/episode-reward-min,evaluation/episode-reward-max,evaluation/episode-reward-std,evaluation/episode-length-mean,evaluation/episode-length-min,evaluation/episode-length-max,evaluation/episode-length-std,training/episode-reward-mean,training/episode-reward-min,training/episode-reward-max,training/episode-reward-std,training/episode-length-mean,training/episode-length-min,training/episode-length-max,training/episode-length-std,update/Q_value-mean,update/Q_loss-mean,update/policy_loss-mean,update/alpha,update/alpha_loss-mean,times/epoch_before_hook,times/timestep_before_hook,times/sample,times/train,times/timestep_after_hook,times/training_paths,times/evaluation_paths,times/training_metrics,times/evaluation_metrics,times/epoch_after_hook,sampler/pool-size,sampler/max-path-return,sampler/last-path-return,sampler/episodes,sampler/total-samples,evaluation/environment_infos/reward_run-first-mean,evaluation/environment_infos/reward_run-last-mean,evaluation/environment_infos/reward_run-mean-mean,evaluation/environment_infos/reward_run-median-mean,evaluation/environment_infos/reward_run-range-mean,evaluation/environment_infos/reward_ctrl-first-mean,evaluation/environment_infos/reward_ctrl-last-mean,evaluation/environment_infos/reward_ctrl-mean-mean,evaluation/environment_infos/reward_ctrl-median-mean,evaluation/environment_infos/reward_ctrl-range-mean,training/environment_infos/reward_run-first-mean,training/environment_infos/reward_run-last-mean,training/environment_infos/reward_run-mean-mean,training/environment_infos/reward_run-median-mean,training/environment_infos/reward_run-range-mean,training/environment_infos/reward_ctrl-first-mean,training/environment_infos/reward_ctrl-last-mean,training/environment_infos/reward_ctrl-mean-mean,training/environment_infos/reward_ctrl-median-mean,training/environment_infos/reward_ctrl-range-mean
0.2462221,37,25000,950000,950000,False,,,38,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-22-19,1652818939,214.11215567588806,9800.229227781296,283289,cpu-q-259,10.43.77.35,9800.229227781296,0,38,31acc_00000,-0.121290706,1.4141793,3.0480628,-2.9604979,0.43459836,0.1469481,1.362454,0.053809967,-5.5804873,3.5261602,-0.07953902,0.7661958,-0.9990436,0.99954295,10656.641,10656.641,10656.641,0.0,1000.0,1000,1000,0.0,10951.532942544229,10709.376276579129,11217.245615713884,148.09016646128987,1000.0,1000,1000,0.0,824.64655,9.791993,-825.01086,0.2447907,-7.026244e-05,3.176601603627205e-05,0.08235563029302284,14.521292166697094,198.49731090391288,0.03520705326809548,0.07645015200250782,0.5008854259795044,0.0015109119995031506,0.00041501797386445105,1.6539997886866331e-06,960000,11217.245615713895,10804.358657040408,960,960000,-0.15524625358781796,11.43903136031895,11.020066983940339,11.559962429744246,14.135672330566846,-0.2896549463272095,-0.5066148757934571,-0.3634269520044327,-0.36336631774902345,0.4419392585754395,-0.6239726913643786,11.79929871343461,11.317140777104504,11.852906867405501,14.932262074969552,-0.30783733367919924,-0.35941056728363036,-0.3656078345602751,-0.3609258663654328,0.46963591277599337
0.25157794,38,25000,975000,975000,False,,,39,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-25-55,1652819155,215.11418843269348,10015.34341621399,283289,cpu-q-259,10.43.77.35,10015.34341621399,0,39,31acc_00000,-0.11856911,1.411108,3.1050138,-3.5182242,0.43886432,0.14731441,1.063855,0.049057357,-5.5409966,3.7266028,-0.07392753,0.7674405,-0.99847937,0.99876046,11062.598,11062.598,11062.598,0.0,1000.0,1000,1000,0.0,10874.384484764518,10440.23028902376,11093.737694286585,202.941183727537,1000.0,1000,1000,0.0,831.86664,10.064396,-832.2348,0.24644502,-0.00019184109,3.607498365454376e-05,0.08220440457807854,14.960688296501758,198.9841622468375,0.035514359769877046,0.07693234700127505,0.5066366729734,0.037797338009113446,0.01680995899369009,2.082000719383359e-06,985000,11272.596973592657,10801.786687059453,985,985000,-0.6737618893998467,12.170484685320844,11.433812736888644,11.97329869202349,15.140595053500155,-0.4664012908935547,-0.3558203458786011,-0.37121428261995315,-0.3681025505065918,0.4262654781341553,-0.5924616625486212,11.380192341384145,11.241461693687619,11.801921241588325,14.983067620201535,-0.2469113087654114,-0.37990034341812134,-0.3670772089231015,-0.36114337563514715,0.4607484352588653
0.25113353,39,25000,1000000,1000000,False,,,40,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-29-29,1652819369,214.71518349647522,10230.058599710464,283289,cpu-q-259,10.43.77.35,10230.058599710464,0,40,31acc_00000,-0.0834258,1.4630141,3.2490299,-2.9939122,0.4376936,0.14468613,0.9106974,0.052605815,-6.244682,3.8174171,-0.058166895,0.7811249,-0.99902576,0.99981457,11031.219,11031.219,11031.219,0.0,1000.0,1000,1000,0.0,11031.934898519174,10823.94522432734,11254.42245167281,143.9690011547815,1000.0,1000,1000,0.0,838.11127,10.493329,-838.45245,0.2497842,2.5532197e-05,4.0277023799717426e-05,0.08286830861470662,14.684458169795107,198.93953660337138,0.035659404122270644,0.07716400400386192,0.4953780459763948,0.0015663869853597134,0.0004027170070912689,1.5849946066737175e-06,1000000,11272.596973592657,10823.945224327348,1010,1010000,-0.7710466646344313,13.12763814584514,11.396053808743957,11.96791658865095,15.328040763829247,-0.35582942962646485,-0.3698967695236206,-0.36483519853353497,-0.36213662624359133,0.43124560117721566,-0.6172515372628095,12.46551357327121,11.39803044716324,11.906896948195993,14.885436393028135,-0.2894835090637207,-0.36858811378479006,-0.3660955486440659,-0.36105984926223755,0.47300282835960383
0.26050273,40,25000,1025000,1025000,False,,,41,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-33-04,1652819584,214.59505105018616,10444.65365076065,283289,cpu-q-259,10.43.77.35,10444.65365076065,0,41,31acc_00000,-0.124947615,1.4005191,4.4697304,-2.9404817,0.4302326,0.14696586,1.9729078,0.046773765,-5.806929,3.5814216,-0.08286443,0.76519036,-0.99818915,0.99992925,10924.916,10924.916,10924.916,0.0,1000.0,1000,1000,0.0,10991.021027080958,10807.130348468923,11267.99452388977,162.75609436048617,1000.0,1000,1000,0.0,852.5312,10.709285,-852.74945,0.25445953,-0.00027143606,3.958801971748471e-05,0.08292799291666597,14.589814627513988,198.91302064058254,0.03537061286624521,0.07591693801805377,0.4975491270015482,0.0016206009895540774,0.0004098770150449127,1.6370031516999006e-06,1000000,11426.926294659708,11104.493210666657,1035,1035000,-0.7325470835603302,11.83079974552129,11.286204444458528,11.702968657033352,14.58528747051717,-0.330751895904541,-0.36380810737609864,-0.3612881629228592,-0.356797206401825,0.4712376296520233,-0.4239444205938086,11.78083910060218,11.350811888453311,11.91132915168403,14.949155102170343,-0.3638068318367005,-0.3656049823760986,-0.35979086137235167,-0.3539651465415955,0.4650131565332414
0.26191172,41,25000,1050000,1050000,False,,,42,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-36-39,1652819799,214.44842433929443,10659.102075099945,283289,cpu-q-259,10.43.77.35,10659.102075099945,0,42,31acc_00000,-0.124071695,1.4792292,10.664161,-7.440435,0.43891907,0.14613713,1.6390722,0.047420986,-6.201725,4.964019,-0.091646016,0.7772795,-0.9999997,1.0,11563.32,11563.32,11563.32,0.0,1000.0,1000,1000,0.0,11091.401712942143,10545.554609406741,11368.721045081535,208.8338004886391,1000.0,1000,1000,0.0,865.83954,10.8457775,-865.94434,0.25803047,-1.9788074e-05,3.838801058009267e-05,0.08247052118531428,14.44399985531345,198.91763036631164,0.03533937130123377,0.07464291600626893,0.4948835209943354,0.001555525988806039,0.0004174379864707589,1.8970167730003595e-06,1000000,11426.926294659708,11175.05912020461,1060,1060000,-0.6782538302866701,11.865381164086557,11.923049571532571,12.48442083882594,16.046262958233033,-0.2792853832244873,-0.4546829700469971,-0.35972878439426426,-0.35651048421859743,0.4473854064941406,-0.4463351361372042,12.467533240805551,11.453571165161748,12.046327452280124,15.162528207039959,-0.2842336046695709,-0.3442195844650269,-0.3621694522196055,-0.35622459530830386,0.4622020286321641
0.25805715,42,25000,1075000,1075000,False,,,43,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-40-13,1652820013,214.80000519752502,10873.90208029747,283289,cpu-q-259,10.43.77.35,10873.90208029747,0,43,31acc_00000,-0.124014996,1.4512409,4.261814,-4.029852,0.4355273,0.14095332,0.8137083,0.04778505,-6.101694,3.5926948,-0.07876568,0.776256,-0.9994967,0.9997114,11375.711,11375.711,11375.711,0.0,1000.0,1000,1000,0.0,11197.15193584013,10874.146422097387,11389.67652646822,158.87190090206138,1000.0,1000,1000,0.0,877.8912,10.723573,-877.9135,0.25884068,0.00011686562,3.9431004552170634e-05,0.08195838739629835,14.478679844003636,199.22974864428397,0.03540234063984826,0.0773651659837924,0.49606956500792876,0.001716715982183814,0.00041693600360304117,1.581996912136674e-06,1000000,11426.926294659708,11246.918272562687,1085,1085000,-0.6458755057640356,11.785061888535893,11.73258037887925,12.275958156112665,15.286955482273026,-0.32400724887847904,-0.23276853561401367,-0.35686994541883466,-0.3525619983673096,0.43274313211441046,-0.22329953950827192,11.627811636339175,11.557563798439384,12.106026478775718,15.20942169618328,-0.2703273904323578,-0.3579831004142761,-0.3604118625992537,-0.3562928175926208,0.464864781498909
0.25605938,43,25000,1100000,1100000,False,,,44,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-43-48,1652820228,214.55436372756958,11088.45644402504,283289,cpu-q-259,10.43.77.35,11088.45644402504,0,44,31acc_00000,-0.1535362,1.4116757,3.0157223,-2.9515982,0.4308299,0.13641378,0.80215967,0.044036966,-5.8130794,3.4318216,-0.098139435,0.76374567,-0.99870557,0.9983646,11237.004,11237.004,11237.004,0.0,1000.0,1000,1000,0.0,11350.534414995782,11155.474787149873,11577.355815178675,121.70084369720564,1000.0,1000,1000,0.0,890.56995,10.436035,-890.5308,0.25742623,9.524683e-05,3.598298644647002e-05,0.08230089509743266,14.52028751114267,198.91279424892855,0.035423308290774,0.07599875400774181,0.5285582309879828,0.0015667510160710663,0.0004126479907426983,1.5079858712852001e-06,1000000,11707.639923728755,11335.11785022602,1110,1110000,-0.9782094215307648,13.482452204177662,11.59419196857772,12.2468826804932,15.519660680099756,-0.2810531616210938,-0.22416834831237795,-0.3571875686764718,-0.3510175943374634,0.47269308567047125,-0.3194885803331333,12.771914700072784,11.708962270805708,12.242231177999251,15.247866290731935,-0.327042920589447,-0.35958031415939334,-0.3584278558099269,-0.3531257390975952,0.44981249988079075
0.25988552,44,25000,1125000,1125000,False,,,45,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-47-22,1652820442,214.34852385520935,11302.804967880249,283289,cpu-q-259,10.43.77.35,11302.804967880249,0,45,31acc_00000,-0.12825494,1.4521685,3.285784,-3.6810594,0.4347919,0.14380638,0.928988,0.04148839,-6.295384,3.5878873,-0.078680776,0.77953255,-0.99940175,0.9996486,11417.256,11417.256,11417.256,0.0,1000.0,1000,1000,0.0,11454.301091217436,11234.387590325345,11611.016231965015,109.50779805040521,1000.0,1000,1000,0.0,902.6153,10.43831,-902.54016,0.25836247,-0.00012965372,2.794401370920241e-05,0.08173201227327809,14.508713851857465,198.75040544601507,0.03548549785045907,0.07816439200541936,0.49511220600106753,0.0015670119901187718,0.0004030319978483021,1.601001713424921e-06,1000000,11707.639923728755,11369.171038539627,1135,1135000,-0.6521683020332288,12.825106717878043,11.781915817861266,12.368356533092424,15.153879129015063,-0.3605879068374634,-0.3274133920669556,-0.36466002917289736,-0.36193418502807617,0.49968092441558837,-0.38548117883796257,12.79515655396176,11.815157729659713,12.398307029465997,15.373412385420215,-0.3574267745018006,-0.4214597010612488,-0.36085663844227794,-0.3556941735744477,0.4441366422176361
0.25847587,45,25000,1150000,1150000,False,,,46,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-50-57,1652820657,214.59457778930664,11517.399545669556,283289,cpu-q-259,10.43.77.35,11517.399545669556,0,46,31acc_00000,-0.018140247,1.4138981,3.5846536,-3.132968,0.42744926,0.14798318,0.82486165,0.04546615,-5.8769236,3.485154,-0.032691326,0.7689033,-0.9997231,0.9997419,11442.938,11442.938,11442.938,0.0,1000.0,1000,1000,0.0,11488.55132597321,11329.996237246705,11642.40785952649,81.03926905461107,1000.0,1000,1000,0.0,913.61584,10.529731,-913.5103,0.2604694,7.4674994e-05,3.145600203424692e-05,0.08255774242570624,14.602377358154627,198.89818573079538,0.03556027339072898,0.07572941898251884,0.498657767981058,0.0015946400235407054,0.00040886399801820517,1.6179983504116535e-06,1000000,11707.639923728755,11558.534363812154,1160,1160000,-0.24628630578309912,12.702900470037548,11.800394126498478,12.348647518317648,15.116241873925249,-0.3112751245498657,-0.3570870637893677,-0.35745618914961813,-0.3528526544570923,0.47805508375167854,-0.5955029131581893,12.053454687655858,11.848478185122843,12.381089473613315,15.368538835804213,-0.28551518380641944,-0.3757201218605042,-0.35992685914963485,-0.355521754026413,0.4746622988581657
0.2606669,46,25000,1175000,1175000,False,,,47,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-54-31,1652820871,213.98731684684753,11731.386862516403,283289,cpu-q-259,10.43.77.35,11731.386862516403,0,47,31acc_00000,-0.12191972,1.4290076,3.2102215,-4.420229,0.41968855,0.14604226,0.8384299,0.041221816,-6.1700926,3.695675,-0.08361166,0.76846486,-0.9999244,0.9991296,11781.545,11781.545,11781.545,0.0,1000.0,1000,1000,0.0,11459.70549267987,11103.29069809354,11659.00744662021,163.09170273828593,1000.0,1000,1000,0.0,923.4925,10.657281,-923.3522,0.26222965,-7.104609e-05,2.987799234688282e-05,0.07951740696444176,14.576982041617157,198.27591650540126,0.03458774447790347,0.08061865300987847,0.5442209760076366,0.002658381999935955,0.0004193419881630689,1.567997969686985e-06,1000000,11786.164717442422,11637.821936706383,1185,1185000,-0.5092970153323996,12.53809799014789,12.14269051565055,12.675602552654368,15.582391713609146,-0.22514061927795412,-0.5462839126586915,-0.36114509158134467,-0.35827093124389653,0.43388140201568604,-0.4236012925236915,12.673510755276311,11.817806027527249,12.36531575388259,15.416282114214065,-0.26808768868446353,-0.3758725929260255,-0.3581005348473788,-0.35230754256248475,0.4585535031557083
0.26624057,47,25000,1200000,1200000,False,,,48,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-58-04,1652821084,213.27309036254883,11944.659952878952,283289,cpu-q-259,10.43.77.35,11944.659952878952,0,48,31acc_00000,-0.028209167,1.4251441,3.589966,-3.5823689,0.42788258,0.14334635,0.8250442,0.041907307,-5.854468,3.6910543,-0.024469083,0.7713675,-0.9991762,0.9988132,11622.737,11622.737,11622.737,0.0,1000.0,1000,1000,0.0,11578.347577712564,11323.788009122618,11813.324296866704,148.46424318541665,1000.0,1000,1000,0.0,933.0957,10.893782,-932.93097,0.26353568,-0.00018313083,4.425999941304326e-05,0.0786836113256868,14.527276802924462,197.6677998159721,0.03412435558857396,0.07544849999248981,0.4953835370251909,0.0015489629877265543,0.0004092159797437489,1.660024281591177e-06,1000000,11903.703240853383,11484.274975566903,1210,1210000,-0.8176227267412342,14.211403589144993,11.972916660536123,12.701061217572374,16.02706743779632,-0.4342045307159424,-0.30229732990264896,-0.350179221367836,-0.3482341885566712,0.4347417712211609,-0.6286954398992268,12.856056633257367,11.935687699610023,12.537405070301602,15.65942565716125,-0.3060415756702423,-0.3717523193359375,-0.3573401218974591,-0.3526280021667481,0.46830217301845545
0.27317944,48,25000,1225000,1225000,False,,,49,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_22-01-44,1652821304,219.11366534233093,12163.773618221283,283289,cpu-q-259,10.43.77.35,12163.773618221283,0,49,31acc_00000,-0.04947808,1.4193758,3.2496545,-2.9209208,0.42695776,0.14693727,0.83186644,0.03993891,-5.766893,3.978177,-0.0388379,0.7659715,-0.99817485,0.99920845,11577.642,11577.642,11577.642,0.0,1000.0,1000,1000,0.0,11193.807342316111,7200.711070598743,11883.47165424539,1337.817272372112,1000.0,1000,1000,0.0,942.50464,11.089847,-942.3178,0.2652085,-0.00023705585,3.313401248306036e-05,0.08512648119358346,15.568220133107388,202.07769653576543,0.03737093915697187,0.42164652998326346,0.49628850098815747,0.0014834530011285096,0.0004122370155528188,1.5310070011764765e-06,1000000,11972.202213876813,11716.627681859942,1235,1235000,-0.6282547708763759,12.645786434063666,11.932557968624165,12.430587876371249,15.63982969873414,-0.2577540874481201,-0.32848942279815674,-0.3549160762071609,-0.3527495861053467,0.4581409096717835,-0.6612279012803978,11.310494238144202,11.551436351802252,12.447593207088069,15.912739879976144,-0.3244038093090058,-0.3289768600463867,-0.35762900948613885,-0.35257291436195376,0.468821448981762
0.27092364,49,25000,1250000,1250000,False,,,50,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_22-05-22,1652821522,218.306232213974,12382.079850435257,283289,cpu-q-259,10.43.77.35,12382.079850435257,0,50,31acc_00000,-0.113647394,1.4071038,3.1609535,-3.009784,0.42048514,0.15049618,0.84351647,0.03960232,-5.9109607,3.6348014,-0.07612747,0.7700866,-0.9983057,0.998916,11991.398,11991.398,11991.398,0.0,1000.0,1000,1000,0.0,11775.312828859507,11419.589918681842,12007.175839906582,188.6202397590863,1000.0,1000,1000,0.0,950.08887,11.501886,-949.87335,0.2678967,7.299616e-05,3.1664996640756726e-05,0.08688478960539214,15.136680939001963,201.9922413530876,0.03696463842061348,0.08060101300361566,0.5483353020099457,0.0015447720070369542,0.0004084190004505217,1.535983756184578e-06,1000000,12007.175839906591,11928.611965231225,1260,1260000,-0.6618159878568827,13.484424062658036,12.347239463156498,12.915594394597747,15.676500943299473,-0.20590751171112062,-0.3303144931793213,-0.35584098707437517,-0.3528442978858948,0.467647385597229,-0.7391187794688694,12.984461348342847,12.129829201643883,12.72397601214604,15.827696790741118,-0.3274515497684479,-0.3236855387687683,-0.35451637278437614,-0.35045624494552613,0.46421609163284305
0.27481428,50,25000,1275000,1275000,False,,,51,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_22-08-57,1652821737,215.00345730781555,12597.083307743073,283289,cpu-q-259,10.43.77.35,12597.083307743073,0,51,31acc_00000,-0.115044475,1.405721,4.71444,-3.0595427,0.42369166,0.15135321,1.1822976,0.035707355,-5.7722244,3.5449693,-0.07094067,0.7651679,-0.9985974,0.99998564,12273.629,12273.629,12273.629,0.0,1000.0,1000,1000,0.0,11931.677895006764,11764.037333491335,12200.894727507744,132.85695156546544,1000.0,1000,1000,0.0,958.24304,11.58599,-958.0193,0.2705831,-9.248081e-05,3.710499731823802e-05,0.08200078489608131,14.743276196386432,199.12220202031313,0.03518287921906449,0.07954649897874333,0.5371082649799064,0.0015194180014077574,0.0004045089881401509,2.0300212781876326e-06,1000000,12200.894727507739,11826.1313652641,1285,1285000,-0.7375856030682071,13.244695454886823,12.627078624492299,13.174151146529312,16.056401735315756,-0.46265783309936526,-0.4705066680908203,-0.353449183344841,-0.34956836700439453,0.4539222717285157,-0.6162694534408232,12.566015043576499,12.286305233639109,12.877882651514284,15.867829882255327,-0.32352456092834475,-0.3345052099227905,-0.3546273386323452,-0.34954128265380857,0.44629523158073436
0.27485064,51,25000,1300000,1300000,False,,,52,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_22-12-40,1652821960,222.83942866325378,12819.922736406326,283289,cpu-q-259,10.43.77.35,12819.922736406326,0,52,31acc_00000,-0.12916832,1.4124864,3.6325057,-3.007376,0.4324607,0.1522997,1.1240972,0.039757904,-5.9230185,3.577743,-0.0803184,0.7617444,-0.99915785,0.9991766,12030.471,12030.471,12030.471,0.0,1000.0,1000,1000,0.0,11973.051807731552,11749.737899586478,12197.84020855671,147.90623505209504,1000.0,1000,1000,0.0,967.3607,12.109183,-967.12775,0.2743207,3.2562486e-05,4.569700104184449e-05,0.09248479650705121,15.953330796997761,205.69603909080615,0.04055274146958254,0.07856794801773503,0.5266383360140026,0.0015330349851865321,0.00040870998054742813,1.62801006808877e-06,1000000,12200.894727507739,11809.014098231011,1310,1310000,-0.870434878898137,15.307263203621915,12.387077606052712,13.259737179189415,16.583823515996684,-0.38738431930541994,-0.3212159156799317,-0.35660634697079663,-0.34891517162323005,0.4948889553546906,-0.7207668753053403,12.66400016785019,12.33209144837932,12.94233284353247,16.109202309217768,-0.3347732043266296,-0.35554137706756594,-0.359039640647769,-0.35304998874664306,0.4636952298879624
0.27768207,52,25000,1325000,1325000,False,,,53,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_22-16-13,1652822173,213.3223602771759,13033.245096683502,283289,cpu-q-259,10.43.77.35,13033.245096683502,0,53,31acc_00000,-0.13428347,1.3853871,3.666439,-3.3624833,0.4329238,0.14288606,0.87864757,0.042810433,-5.796794,3.4312596,-0.076200776,0.76303196,-0.998537,0.9999512,11910.477,11910.477,11910.477,0.0,1000.0,1000,1000,0.0,12043.49014643924,11684.978275259713,12263.425351906495,185.72536196431042,1000.0,1000,1000,0.0,975.2354,12.333372,-974.9779,0.27674276,-7.308441e-05,2.9943010304123163e-05,0.08038368113921024,14.456829910603119,197.77851296402514,0.03431394218932837,0.07900452398462221,0.4973885379731655,0.0015940610028337687,0.00041627997416071594,1.6929989214986563e-06,1000000,12394.13800167813,12260.624527719872,1335,1335000,-0.657468175157801,13.055720149998251,12.27044165977235,12.842325980374198,16.142426554836295,-0.24702656269073486,-0.33478469848632814,-0.3599650797843933,-0.3561354398727417,0.4725651144981385,-0.5090395471374171,13.422655588859016,12.400994901309774,13.002012423103736,16.02388249845081,-0.3314397954940796,-0.2819267821311951,-0.357504754870534,-0.35127517104148864,0.4705153280496598
0.27221498,53,25000,1350000,1350000,False,,,54,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_22-19-57,1652822397,223.76073718070984,13257.005833864212,283289,cpu-q-259,10.43.77.35,13257.005833864212,0,54,31acc_00000,-0.073705055,1.4574206,4.0427895,-3.4121928,0.434109,0.15474783,0.8422871,0.03461045,-6.336742,3.5445828,-0.0634354,0.7754953,-0.9989694,0.9995597,12117.996,12117.996,12117.996,0.0,1000.0,1000,1000,0.0,12190.075448480584,11944.679390549612,12342.617955862166,118.40836670986047,1000.0,1000,1000,0.0,982.88086,12.990651,-982.6188,0.27848524,0.0001869121,3.2912008464336395e-05,0.09371638917946257,16.04566098182113,206.55200290534412,0.040693317248951644,0.07692368101561442,0.4967508619884029,0.001561638986459002,0.0004147040017414838,1.5929981600493193e-06,1000000,12464.617168915753,12194.955280252292,1360,1360000,-0.4655155541748515,13.391873724422112,12.476201843087042,13.140051806345241,16.494581655987474,-0.3049151659011841,-0.2993788719177246,-0.3582054712951184,-0.34797937870025636,0.47663223147392275,-0.44328107753661977,13.10950639036605,12.548648537217714,13.145734725428923,16.04294244198977,-0.32494420051574713,-0.3728841400146485,-0.3585730887371302,-0.35347861528396607,0.46669010698795327
0.27835423,54,25000,1375000,1375000,False,,,55,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_22-23-38,1652822618,221.35414028167725,13478.35997414589,283289,cpu-q-259,10.43.77.35,13478.35997414589,0,55,31acc_00000,-0.08129341,1.4043673,3.2101624,-2.7620018,0.42816034,0.15451589,0.94880927,0.03534592,-5.9738684,3.5974615,-0.04821496,0.7655889,-0.9986219,0.9997,12437.537,12437.537,12437.537,0.0,1000.0,1000,1000,0.0,12243.74526468375,12153.034139318966,12334.60185251158,69.19665806521273,1000.0,1000,1000,0.0,991.2542,13.086457,-990.9794,0.2805046,-0.00016238423,3.4554977901279926e-05,0.09020350454375148,15.614330455980962,204.5557082989544,0.038966518332017586,0.0792244509793818,0.5355324760021176,0.001606254983926192,0.0004168259911239147,1.9520230125635862e-06,1000000,12467.030045465342,12299.299105951784,1385,1385000,-0.46176885921727334,14.957842158962649,12.786218154431346,13.317799696099257,16.110969772097164,-0.33107273578643803,-0.2613349199295044,-0.3486809751927853,-0.3424809813499451,0.4853609323501587,-0.73158533049969,13.525593042766332,12.602280449675707,13.21097540196412,16.377998725645863,-0.33212476968765264,-0.34977288007736207,-0.3585351849919558,-0.3546365284919739,0.4716478383541108
0.2874715,55,25000,1400000,1400000,False,,,56,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_22-27-16,1652822836,217.3766791820526,13695.736653327942,283289,cpu-q-259,10.43.77.35,13695.736653327942,0,56,31acc_00000,-0.07066773,1.3710781,2.924831,-3.0516584,0.42318392,0.15525436,0.77499217,0.033201292,-5.6514688,3.4348745,-0.049543906,0.75647616,-0.99796677,0.99837315,12279.682,12279.682,12279.682,0.0,1000.0,1000,1000,0.0,12362.548153879869,11937.068613793697,12610.002819023208,186.2891480808798,1000.0,1000,1000,0.0,998.4133,13.056643,-998.11334,0.28478292,-0.00026705695,3.68300243280828e-05,0.08458585813059472,15.228117129212478,201.02640209058882,0.03690908715361729,0.07839915400836617,0.5021884159941692,0.00158361200010404,0.00040496099973097444,1.5120021998882294e-06,1000000,12610.002819023193,12213.855267548784,1410,1410000,-0.5325904763460154,15.113158908914102,12.63524751947727,13.39818158567084,16.395450372015592,-0.3419516563415528,-0.19671447277069093,-0.3555660666823387,-0.35018031597137456,0.4766652762889862,-0.5468163847530829,13.933225515412005,12.720426107209551,13.395781109910866,16.360034832081215,-0.26608320474624636,-0.35679479837417605,-0.35787795332968236,-0.35130699872970583,0.4642355495691299
0.29347697,56,25000,1425000,1425000,False,,,57,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_22-30-58,1652823058,222.40182757377625,13918.138480901718,283289,cpu-q-259,10.43.77.35,13918.138480901718,0,57,31acc_00000,-0.14787412,1.3804156,3.0967276,-3.255585,0.42056838,0.15038876,0.80677205,0.03561948,-5.9334087,3.4278858,-0.09239683,0.75767684,-0.9980716,0.99950963,12196.918,12196.918,12196.918,0.0,1000.0,1000,1000,0.0,12491.054792177452,12208.786058887927,12667.829489029162,131.43085253913,1000.0,1000,1000,0.0,1006.04297,13.3492565,-1005.71857,0.2904397,-0.00022033967,3.710400778800249e-05,0.09072136922623031,15.844102978677256,205.40131021421985,0.04017529706470668,0.07566070900065824,0.4987300119828433,0.0016377579886466265,0.00042685100925154984,1.5620025806128979e-06,1000000,12689.88149806782,12667.829489029167,1435,1435000,-0.6846112071594213,12.937142541918547,12.56257614034095,13.305479438795373,16.718956119113844,-0.263039231300354,-0.3775903463363648,-0.3656582300305366,-0.3618847131729126,0.4526706337928772,-0.426029139475149,13.666068562846249,12.853184137245785,13.494447062137079,16.326630081463442,-0.31103978633880613,-0.33262213587760925,-0.3621293450683355,-0.3573250997066498,0.46935275971889495
